ID,question_id,question_text,student_answer,label
628,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",tell answer,incorrect
629,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",It shows the difference in electrical states where there are connections and gaps,correct
630,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",The electrical states will be different when there is a gap,correct
631,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",The electrical state will be non-zero,incorrect
632,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",It allows you to measure if there is gap. Gaps indicate a break in the electrical flow.,correct
633,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",It allows you to measure if there is damaged gap.,correct
634,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",The electrical state is interferred with.,incorrect
635,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",The electrical state is broken.,incorrect
636,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",voltage shows where the gap is,incorrect
637,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",a gap causes a chemical reaction,incorrect
638,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",because it can show you where the gap is by measuring different terminals,correct
639,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",by measuring you can find the gap which will show you which bulb is burned out,correct
640,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",by seeing if a terminal has a different electrical state than another you can find the gap in the circuit,correct
641,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",if the electrical state is non-zero you can find the gap in the circuit,incorrect
642,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",The difference in electrical states between terminals will show where there is a gap in the curcuit.,correct
643,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",each terminal has an electrical state and when there is a gap the electrical state changes which shows which bulb is damaged.,correct
644,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",if there is a voltage reading of non-zero it means that there is a change in the electrical states in the terminals.,correct
645,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",if there is a non-zero measurement it indicates there is a change in electrical states of the terminals,correct
646,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",You will find out where the difference in electrica states,incorrect
647,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",You will find out wehere the difference in electrical staates,incorrect
648,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",?,incorrect
649,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",Burnt bulbs have no voltage at one of there terminals.,incorrect
650,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",burnt out bulbs have no voltage to effect there eletrical state.,incorrect
651,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",i dont know.,incorrect
652,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",The measurement of voltage will determine if there is a gap in the connection of electrical states.,correct
653,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",The measure of voltage will determine if there is a gap,correct
654,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",The measure of voltage will determine an electrical state.,correct
655,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",A bulb causes an electrical state.,incorrect
656,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",you can locate the gap in a connection,correct
657,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",you are able to identify the gap,correct
658,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",you are able to find where the voltage begins. this helps you locate the gap.,incorrect
659,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",it helps because you find the gap where the terminals are disconnected,incorrect
660,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",i dont know,incorrect
661,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",the bulb causes a gap,incorrect
662,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",you can determine is broken bulb is before a gap or after,incorrect
663,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",electrical state is not connected to volts,incorrect
664,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",because if the voltage is 0 that means the bulb is burned out,incorrect
665,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",if the bulb is non- zero that means it is not burned out,incorrect
666,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",the value of measurement indicates if the bulb is burned out,incorrect
667,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.","Because when you measure the difference in electrical states of two terminals, if they are connected the reading will be 0.  If they are separated by a gap, the reading will be 1.5 V.",correct
668,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",The electrical states of two terminals when connected will determine the gaps and help to locate a burned out bulb.,incorrect
669,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",It will help find where the gap in the circuit is.,incorrect
670,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",If there is a gap there will be  voltage but if connected then it wont read the voltage,incorrect
671,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.","there will be voltage where there is a gap, and the gap is where the bulb is burnt out",incorrect
672,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",the change in voltage will locate the burned out bulb,correct
673,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.","If the terminals at both ends of the bulb are the same, then it""s damaged.",incorrect
674,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.","becuase you can test the light bulbs until you find where there is a gap between 0 volts and 1.5 volts, just like in the exercise i just did",incorrect
675,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.","If the electrical states of the two terminals are different, then that means there is a break in the connection",incorrect
676,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",Because when the voltage goes from 1.5 to 0.0 you can locate the gap.,incorrect
677,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",the voltage is nearest the burnt out bulb,incorrect
678,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",it allows you to see which terminal is different than the rest,incorrect
679,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",Registering a voltage at a location tells you there is a gap somewhere in between the measured terminals,incorrect
680,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",if there is a gap in the circuit there the bulb will not light up.,incorrect
681,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",because it shows you what terminals are connected,incorrect
682,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",Where there is a 0.0 volts. It finds the gap in the path.,incorrect
683,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",you can find which bulb is burned out,incorrect
684,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.","Voltage finds the connection between positive and negative terminals from a battery to the bulb, thus finding teh gap between positive and negative terminals",incorrect
685,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",allows you to identify any gaps,incorrect
686,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",It shows you where the gaps are.,incorrect
687,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",Electrical states between connected terminals will differ than those that are separated by a gap.,incorrect
688,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",where the voltage jumps from 0 volts to some number of volts represents the burned out bulb because it identifies where the circuit is only connnected to the negative battery terminal or the positive battery terminal.,incorrect
689,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.","The electrical state for the bulb terminal and the battery terminal will have a charge of 0 if connected so if the charge is anything that isn""t 0 V, there is a gap at that bulb",incorrect
690,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.","because if there is a gap, a burned out bulb, there would be a different voltage at the connections around it",incorrect
691,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.","if there is a gap between the terminals, the voltage will be different.",incorrect
692,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",because a difference in voltage is due to a gap.,incorrect
693,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",It will locate the gap.,incorrect
694,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",By finding out which terminals are the same or different in electrical states then any gap in the circuit can be found.,incorrect
695,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",Measureing the difference in electrical states of the connections lets you pin point where the gap is happening in the system.,incorrect
696,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",by measuring voltage you can find where the gap is by checking the electrical states of each bulb and its voltage. If it is connected it will have volts if it is not then it will have none.,incorrect
697,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",Because it determines the different electrical states between the terminals,incorrect
698,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",A burned out bulb indicates a gap in the connection between opposite ends of the battery terminals,incorrect
699,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",Measuring voltage shows what terminals are connected and where there is a gap so you can determins which bulb is out.,correct
700,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.",There will be a gap at one point in time and there will be a voltage decrease so you know.,incorrect
701,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.","Measuring voltages helps to locate burned out bulbs because if there is a gap or something isn""t connected, it will show up as a numerical electrical state.",incorrect
702,BURNED_BULB_LOCATE_EXPLAIN_Q,"Why does measuring voltage help you locate a burned out bulb? Try to answer in terms of electrical states, connections and/ or a gap.","If a bulb is burned out, the voltage to one side of it will be zero and o the other side will be greater than zero. the burned out bulb leaves one terminal connected to the positive terminal of the battery and the other terminal connected to the negative terminal of the battery, giving each terminal a different electrical state.",correct
703,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,there was a closed path not effected by the switch,incorrect
704,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,it has a closed path with the battery,correct
705,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,because it still was on a closed path,incorrect
706,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Bulb A is contained in a closed path and not affected by  switch Y.,correct
707,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,the circuit was complete,incorrect
708,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,the path is closed,incorrect
709,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,bulb a was on because z was closed.,incorrect
710,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,bulb a was in a closed path with the battery.,correct
711,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,because bulb a was in a closed circuit with the battery,incorrect
712,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,because bulb a was in a closed path with the battery,correct
713,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,bulb a is contained in a closed path with the battery.,correct
714,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,The battery is conatained in a closed path with bulb a,correct
715,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,there was no gap in the path.,incorrect
716,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,bulb a come before switch y,incorrect
717,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,switch y is on a different path than bulb a.,correct
718,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Because it was still connected to the battery terminal.,incorrect
719,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,because there was a gap in the circuit,incorrect
720,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,there was a gap in the terminal,incorrect
721,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,there was a gap in the connection between the batteruy and the terminal,incorrect
722,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,the bettery is contained in the terminal,incorrect
723,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Bulb A was in a closed circuit.,incorrect
724,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Bulb a was in a complete circuit,incorrect
725,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Bulb a was in a closed path with a battery.,correct
726,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,because the path was closed,incorrect
727,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,the path was closed and connected to the battery,incorrect
728,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,because it had no gap between the terminals,incorrect
729,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,l,incorrect
730,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,the battery is containing a negative charge only,incorrect
731,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,There is no gap in the circuit.,incorrect
732,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Bulb A is contained in the circuit.,incorrect
733,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Switch Y did not effect bulb A,incorrect
734,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,be cause there is an electrical connection,incorrect
735,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,you,incorrect
736,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,the batter is contained in switch y,incorrect
737,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,"because switch y isn""t included in bulb A""s closed path",correct
738,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,"only switch Z is in bulb a""s closed path circuit",correct
739,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,it was on a complete circuit,correct
740,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,"there is a complete circuit, with a battery and a bulb",correct
741,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,bulb A and switch Z are in a closed path,incorrect
742,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,switch y is not in the same closed path as bulb a and switch z,correct
743,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,bulb a and switch z are in their own closed path excluding switch y,correct
744,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,switch y and bulb a are not in the same closed path,correct
745,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Switch Y was not on the path of bulb A.,correct
746,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Switch Y is not on the path of bulb A.,correct
747,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Switch Y and Bulb A are not on the same path,correct
748,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,because it was on a closed path,incorrect
749,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,bulb A is in a closed path with the battery,correct
750,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,"bulb A""s path only contained switch Z",correct
751,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,"Bulb A""s path didnt go through switch Y",correct
752,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,tell answer,incorrect
753,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Switch Y was not in the same path,correct
754,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Switch Z is in the same path as bulb A,incorrect
755,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Switch Y is in a different path than Bulb A,correct
756,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,bulb a is contained in a closed path with the battery,correct
757,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,because it was in a closed circuit,incorrect
758,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,it was in a closed path,incorrect
759,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,bulb a is in a closed path. switch y does not affect bulb a,incorrect
760,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,when switch z was closed bulb a was in a complete curcuit,correct
761,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,when switch z was closed bulb a was in a complete curcuit connected to the battery,correct
762,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,bulb a is in a complete curcuit when switch z is closed. the battery terminals are connected to bulb a terminals to form a complete curcuit,correct
763,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Because they are on different parts,incorrect
764,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,They are not on the same section,incorrect
765,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,A is on a cloosed battery,incorrect
766,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,A is on a battery that has a closed path,incorrect
767,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,The path was closed,incorrect
768,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,There was a closed circuit,incorrect
769,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,There is a closed path with the battery and bulb A,correct
770,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,it created a circut with the battery,incorrect
771,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,the battery and a created a complete circut,incorrect
772,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,the battery was contained in a circut,incorrect
773,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,because switch Y did not affect bulb and and the battery closed path,incorrect
774,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,the closed path still existed for bulb A even though switch Y was open,correct
775,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,it was still connected to the battery,incorrect
776,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,battery connected to terminal a,incorrect
777,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,there is a path from bulb to battery,incorrect
778,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,battery is contained in path,incorrect
779,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,bulb A is connected to switch Z,incorrect
780,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,the battery is in a closed path and bulb a is connected to switch z,incorrect
781,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Because bulb a is not in the same path as switch Y,correct
782,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Bulb a and switch Y are not in the same path.,correct
783,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,I dont know,incorrect
784,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,the circuit path A was on was still closed,incorrect
785,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,bulb a was on a closed path,incorrect
786,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Because it was still in a closed circuit,incorrect
787,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Closed path between batter and bulb A,correct
788,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,Bulb A was connected to the battery by a closed circuit,incorrect
789,PARALLEL_SWITCH_EXPLAIN_Q1,Why was bulb A on when switch Y was open and switch Z was closed?,because bulb A was still on a closed circuit,incorrect
